35.56;40.926;3061.26;70300;70100;70000;КАЗАНЬ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
4.91;40.920;2958.52;67800;67600;67500;КАЛУГА;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
1.85;41.190;2875.06;69800;69600;69500;КИРОВ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
8.35;40.920;2938.06;67800;67600;67500;КУРСК;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
17.31;40.920;2958.52;67800;67600;67500;ЛИПЕЦК;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
16.73;40.920;2938.06;67300;67100;67000;ЛОБНЯ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
15.22;40.925;3368.16;79300;79100;79000;МАХАЧКАЛА;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
5.52;40.996;3353.49;78800;78600;78500;НАЛЬЧИК;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
8.18;40.920;2999.44;68800;68600;68500;НИЖНИЙ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
8.18;40.920;2978.98;68300;68100;68000;ОРЕЛ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
2.13;41.056;2947.85;70300;70100;70000;ОРЕНБУРГ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6.02;
4.78;40.920;2999.44;68800;68600;68500;ПЕНЗА;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
0.04;41.052;2762.80;67300;67100;67000;ПЕРМЬ;Труба проф;60 *60*4;(6м);ГОСТ 8639-82;Труба проф;6;
20.17;31.620;2333.56;69300;69100;69000;УЛЬЯНОВСК;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
8.28;31.662;2336.66;69800;69600;69500;УФА;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
9.54;31.502;2324.88;69800;69600;69500;ЧЕБОКСАРЫ;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
3.24;31.500;2182.95;69300;69100;69000;ЧЕЛНЫ;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
9.90;31.662;2162.51;68300;68100;68000;ЧЕЛЯБИНСК;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
1.73;31.500;2268.00;68000;67800;67700;ЧЕРЕПОВЕЦ;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
9.42;31.500;2261.70;67300;67100;67000;ЧЕХОВ;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
9.23;31.500;2261.70;67800;67600;67500;ЯРОСЛАВЛЬ;Труба проф;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
12.62;32.186;2938.58;86800;86600;86500;КАЗАНЬ;Труба проф Ст09Г2С;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6.05;
6.39;31.861;2893.02;86300;86100;86000;САМАРА;Труба проф Ст09Г2С;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6.07;
5.02;31.800;2871.54;86300;86100;86000;УФА;Труба проф Ст09Г2С;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
20.30;31.710;2689.01;84800;84600;84500;ЧЕЛЯБИНСК;Труба проф Ст09Г2С;60 *60*3,0;(6м);ГОСТ 8639-82;Труба проф;6;
10.73;31.764;2820.64;83800;83600;83500;УГЛИ;Труба проф Ст09Г2С;60 *60*3,0;(6м);Северсталь;Труба проф;6;
0.76;31.500;2261.70;67300;67100;67000;ЛОБНЯ;Труба проф;60 *60*3,0;(6м);ГОСТ 30245-03;Труба проф;6;
2.90;31.500;2230.20;66300;66100;66000;БРЯНСК;Труба проф;60 *60*3,0;(6м);ТУ1373-002-40198874-2015;Труба проф;6;
0.98;31.500;2214.45;65800;65600;65500;КАЛУГА;Труба проф;60 *60*3,0;(6м);ТУ1373-002-40198874-2015;Труба проф;6;
0.19;31.500;2198.70;65300;65100;65000;ЛОБНЯ;Труба проф;60 *60*3,0;(6м);ТУ1373-002-40198874-2015;Труба проф;6;
0.22;31.500;2220.75;66000;65800;65700;ТУЛА_ПЛЕХАНОВО;Труба проф;60 *60*3,0;(6м);ТУ1373-002-40198874-2015;Труба проф;6;
16.11;36.540;2842.81;73300;73100;73000;ЛОБНЯ;Труба проф;60 *60*3,5;(6м);Северсталь;Труба проф;6;
14.51;36.539;3043.73;78800;78600;78500;ТИТАРОВКА;Труба проф;60 *60*3,5;(6м);Северсталь;Труба проф;6;
14.98;36.540;2861.08;73300;73100;73000;УГЛИ;Труба проф;60 *60*3,5;(6м);Северсталь;Труба проф;6;
0.25;81.840;6637.22;79300;79100;79000;МАХАЧКАЛА;Труба проф;60 *60*4;12м;ГОСТ 8639-82;Труба проф;12;
1.36;41.280;2860.70;69300;69100;69000;ТЮМЕНЬ;Труба проф;60 *60*4;(6м);Северсталь;Труба проф;6;
11.65;31.500;2277.45;67300;67100;67000;УГЛИ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
12.23;31.560;2329.13;69300;69100;69000;УЛЬЯНОВСК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
8.81;31.668;2337.10;69800;69600;69500;УФА;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
0.00;31.560;2329.13;69800;69600;69500;ЧЕБОКСАРЫ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
2.11;31.500;2182.95;69300;69100;69000;ЧЕЛНЫ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
8.04;31.710;2165.79;68300;68100;68000;ЧЕЛЯБИНСК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
2.36;31.500;2268.00;68000;67800;67700;ЧЕРЕПОВЕЦ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
4.44;31.500;2261.70;67300;67100;67000;ЧЕХОВ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
7.34;31.500;2261.70;67800;67600;67500;ЯРОСЛАВЛЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
0.06;31.998;1596.70;49900;49900;49900;ВОРОНЕЖ;Труба проф;80*40*3,0;6м+нд;Скидка;Труба проф;6;
0.03;31.500;1606.50;51000;51000;51000;ТИТАРОВКА;Труба проф;80*40*3,0;6м+нд;Скидка;Труба проф;6;
12.44;81.833;6513.89;77800;77600;77500;МАХАЧКАЛА;Труба проф;80 *40*4;(12м);ГОСТ 8645-68;Труба проф;12;
0.17;84.360;2530.80;30000;30000;30000;САМАРА;Труба проф;80*40*4,0;12м+нд;Скидка;Труба проф;12;
10.46;41.274;3747.68;86300;86100;86000;САМАРА;Труба проф Ст09Г2С;80*40*4,0;(6м);ГОСТ 8645-68;Труба проф;6;
4.52;41.124;3713.50;85800;85600;85500;УЛЬЯНОВСК;Труба проф Ст09Г2С;80*40*4,0;(6м);ГОСТ 8645-68;Труба проф;6;
5.95;41.124;3713.50;86300;86100;86000;УФА;Труба проф Ст09Г2С;80*40*4,0;(6м);ГОСТ 8645-68;Труба проф;6;
1.52;41.124;3487.32;84800;84600;84500;ЧЕЛЯБИНСК;Труба проф Ст09Г2С;80*40*4,0;(6м);ГОСТ 8645-68;Труба проф;6;
0.16;40.920;2978.98;68300;68100;68000;УЛЬЯНОВСК;Труба проф;80 *40*4;(6м);ТУ1373-001-00242217-2016;Труба проф;6;
0.33;41.268;2963.04;67300;67100;67000;ЛОБНЯ;Труба проф;80 *40*4;(6м);Северсталь;Труба проф;6;
0.29;41.262;3065.77;69800;69600;69500;САМАРА;Труба проф;80 *40*4;(6м);Северсталь;Труба проф;6;
0.08;41.267;2983.59;67300;67100;67000;УГЛИ;Труба проф;80 *40*4;(6м);Северсталь;Труба проф;6;
10.15;40.920;2978.98;68300;68100;68000;БЕЛГОРОД_КРЕЙДА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
9.01;31.500;2261.70;67800;67600;67500;КУРСК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
8.79;31.500;2277.45;67800;67600;67500;ЛИПЕЦК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
12.47;31.500;2261.70;67300;67100;67000;ЛОБНЯ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
4.22;31.500;2545.20;77800;77600;77500;МАХАЧКАЛА;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
9.32;31.500;2529.45;77300;77100;77000;НАЛЬЧИК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
2.68;31.500;2308.95;68800;68600;68500;НИЖНИЙ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
12.47;31.500;2293.20;68300;68100;68000;ОРЕЛ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
5.98;31.506;2262.13;70300;70100;70000;ОРЕНБУРГ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
18.14;31.512;2309.83;68800;68600;68500;ПЕНЗА;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
4.60;31.500;2324.70;69300;69100;69000;ПИТЕР_ФОРНОСОВО;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
8.09;31.500;2529.45;75800;75600;75500;ПЯТИГОРСК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
30.11;31.500;2497.95;74300;74100;74000;РОСТОВ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
6.08;31.500;2286.90;68100;67900;67800;РЯЗАНЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
9.07;31.500;2340.45;69800;69600;69500;САМАРА;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
7.59;31.500;2324.70;69300;69100;69000;САРАНСК;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
11.78;31.506;2325.14;69300;69100;69000;САРАТОВ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
7.50;31.500;2516.85;75400;75200;75100;СТАВРОПОЛЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
7.78;31.500;2230.20;67800;67600;67500;СТАРЫЙ ОСКОЛ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
1.50;31.500;2324.70;69800;69600;69500;СЫЗРАНЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
5.23;31.500;2271.15;68100;67900;67800;ТВЕРЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
18.49;31.500;2513.70;75300;75100;75000;ТИТАРОВКА;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
5.61;31.500;2283.75;68000;67800;67700;ТУЛА_ПЛЕХАНОВО;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6;
1.30;31.666;2194.43;69300;69100;69000;ТЮМЕНЬ;Труба проф;80 *40*3;(6м);ГОСТ 8645-68;Труба проф;6.05;
4.26;40.920;2950.33;68100;67900;67800;ТВЕРЬ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
23.03;40.920;3265.42;75300;75100;75000;ТИТАРОВКА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
3.23;40.920;2966.70;68000;67800;67700;ТУЛА_ПЛЕХАНОВО;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
21.60;40.920;2958.52;67300;67100;67000;УГЛИ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
14.03;40.920;3019.90;69300;69100;69000;УЛЬЯНОВСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
9.63;41.124;3034.95;69800;69600;69500;УФА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
7.90;40.922;3020.03;69800;69600;69500;ЧЕБОКСАРЫ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
1.19;40.920;2835.76;69300;69100;69000;ЧЕЛНЫ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
14.11;41.190;2813.28;68300;68100;68000;ЧЕЛЯБИНСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
4.58;40.920;2946.24;68000;67800;67700;ЧЕРЕПОВЕЦ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
3.52;40.920;2938.06;67300;67100;67000;ЧЕХОВ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
4.50;40.920;2938.06;67800;67600;67500;ЯРОСЛАВЛЬ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
12.66;41.250;3663.00;83800;83600;83500;УГЛИ;Труба проф Ст09Г2С;80*40*4,0;(6м);ТУ 14-105-737-04 Северсталь;Труба проф;6;
0.76;42.180;1855.92;44000;44000;44000;ВЛАДИКАВКАЗ;Труба проф;80*40*4,0;6м+нд;Скидка;Труба проф;6;
0.05;51.000;2748.90;53900;53900;53900;ВОРОНЕЖ;Труба проф;80*60*2,0;12м+нд;Скидка;Труба проф;12;
0.15;0.000;0.00;57000;57000;57000;ИЖЕВСК;Труба проф;80*60*2,0;12м+нд;Скидка;Труба проф;0;
0.05;50.280;1508.40;30000;30000;30000;ТИТАРОВКА;Труба проф;80*60*2,0;12м+нд;Скидка;Труба проф;12;
2.73;25.326;2134.98;77300;77100;77000;БЕЛГОРОД_КРЕЙДА;Труба проф;80 *60*2;(6,0м);ГОСТ 8645-68;Труба проф;6;
9.14;25.326;2286.94;83300;83100;83000;ВЛАДИКАВКАЗ;Труба проф;80 *60*2;(6,0м);ГОСТ 8645-68;Труба проф;6;
4.05;25.326;2134.98;79300;79100;79000;ВОЛГОГРАД;Труба проф;80 *60*2;(6,0м);ГОСТ 8645-68;Труба проф;6;
5.19;25.652;2213.77;79300;79100;79000;КАЗАНЬ;Труба проф;80 *60*2;(6,0м);ГОСТ 8645-68;Труба проф;6.05;
2.05;25.326;2084.33;77300;77100;77000;КУРСК;Труба проф;80 *60*2;(6,0м);ГОСТ 8645-68;Труба проф;6;
8.31;40.920;2978.98;68300;68100;68000;БРЯНСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
1.47;40.920;2970.79;68100;67900;67800;ВЛАДИМИР;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
6.30;40.920;3040.36;70300;70100;70000;ВОЛГОГРАД;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
2.70;40.920;2786.65;68100;67900;67800;ВОЛОГДА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
6.83;40.920;2938.06;67300;67100;67000;ВОРОНЕЖ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
2.58;40.918;2917.47;69800;69600;69500;ИЖЕВСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
2.05;40.920;2958.52;67800;67600;67500;КАЛУГА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
5.48;40.920;2958.52;68300;68100;68000;КУРСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
9.49;40.920;2978.98;68300;68100;68000;ЛИПЕЦК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
17.92;40.920;2938.06;67300;67100;67000;ЛОБНЯ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
3.11;40.920;2999.44;68800;68600;68500;НИЖНИЙ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
5.52;40.920;2978.98;68300;68100;68000;ОРЕЛ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
3.80;40.920;2938.06;70300;70100;70000;ОРЕНБУРГ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
6.75;40.920;2999.44;68800;68600;68500;ПЕНЗА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
5.32;40.914;3019.45;69300;69100;69000;ПИТЕР_ФОРНОСОВО;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
9.49;40.920;3285.88;75800;75600;75500;ПЯТИГОРСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
16.81;40.920;3244.96;74300;74100;74000;РОСТОВ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
2.70;40.920;2970.79;68100;67900;67800;РЯЗАНЬ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
13.73;41.190;3060.42;69800;69600;69500;САМАРА;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
4.46;40.920;3019.90;69300;69100;69000;САРАНСК;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
12.88;40.920;3019.90;69300;69100;69000;САРАТОВ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
6.55;40.920;2917.60;68300;68100;68000;СТАРЫЙ ОСКОЛ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
1.67;40.920;3019.90;69800;69600;69500;СЫЗРАНЬ;Труба проф;80 *40*4;(6м);ГОСТ 8645;Труба проф;6;
3.51;21.541;1718.94;77800;77600;77500;ИЖЕВСК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
43.12;21.961;1873.32;78300;78100;78000;КАЗАНЬ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6.05;
4.54;21.534;1783.02;75800;75600;75500;КАЛУГА;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
2.06;21.684;1687.02;77800;77600;77500;КИРОВ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
8.05;21.540;1740.43;75800;75600;75500;КУРСК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
18.37;21.534;1783.02;75800;75600;75500;ЛИПЕЦК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
16.60;21.540;1772.74;75300;75100;75000;ЛОБНЯ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
3.51;21.537;1783.26;78800;78600;78500;МАХАЧКАЛА;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
0.30;21.726;1788.05;78300;78100;78000;НАЛЬЧИК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
2.25;22.260;1865.39;76800;76600;76500;НИЖНИЙ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
0.17;21.540;1746.89;76100;75900;75800;НОВОЧЕРКАССК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
5.53;21.534;1793.78;76300;76100;76000;ОРЕЛ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
5.47;21.540;1729.66;78300;78100;78000;ОРЕНБУРГ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
12.71;21.540;1805.05;76800;76600;76500;ПЕНЗА;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
1.91;21.540;1815.82;77300;77100;77000;ПИТЕР_ФОРНОСОВО;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
2.97;21.540;1805.05;76800;76600;76500;ПЯТИГОРСК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
12.88;21.540;1837.36;75300;75100;75000;РОСТОВ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
3.40;21.540;1789.97;76100;75900;75800;РЯЗАНЬ;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
8.33;21.535;1826.18;77800;77600;77500;САМАРА;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
13.98;21.540;1815.82;77300;77100;77000;САРАНСК;Труба проф;80 *40*2;(6м);ГОСТ8645-68;Труба проф;6;
